t,err_pos_m,err_yaw_rad,gt_x,gt_y,est_x,est_y
0.5599999999999739,2.096609811534603e-08,1.0616523387384019e-08,4.864633322831935e-06,2.0473199136006315e-08,4.860114384328794e-06,-1.1190513088236483e-13
0.5999999999999943,2.2464080708675387e-08,1.1373544096388293e-08,5.212180948177547e-06,2.1936076510797875e-08,5.207339656708504e-06,-1.2231665744429877e-13
0.6399999999999864,2.3962118122720292e-08,1.2130390915694896e-08,5.559738428750904e-06,2.3399021831238542e-08,5.554574839325788e-06,-1.3305042396504142e-13
0.6599999999999966,9.541500683832512e-08,1.2929627127941277e-08,5.820413007562308e-06,2.4496274342311608e-08,5.7281961474664e-06,-1.3853813540277067e-13
0.6999999999999886,2.6209274665050653e-08,1.3265337205659055e-08,6.081093130383408e-06,2.559356504505672e-08,6.0754461983675585e-06,-1.4975519136196043e-13
0.7199999999999989,9.646977469608632e-08,1.4064317801400369e-08,6.341778799878739e-06,2.669089305129546e-08,6.249074941501797e-06,-1.5548452623803865e-13
0.7599999999999909,9.719544333020111e-08,1.4820561950686692e-08,6.689368321488587e-06,2.8154056863627375e-08,6.5963398641629594e-06,-1.6718478596456693e-13
0.799999999999983,9.793864275022185e-08,1.5576633759003936e-08,7.036967707207964e-06,2.9617288177519185e-08,6.9436147031348514e-06,-1.7920713445432935e-13
0.839999999999975,3.1453116865954486e-08,1.5912031723661166e-08,7.297673720429998e-06,3.071475518368061e-08,7.290899459759168e-06,-1.9155153352519948e-13
0.8599999999999852,9.908545325007178e-08,1.6710416924595618e-08,7.5583852856553335e-06,3.181226038151408e-08,7.464545557675171e-06,-1.978444903439016e-13
0.8999999999999773,9.987076888192978e-08,1.7466056774143165e-08,7.906009342306675e-06,3.327565956112721e-08,7.811845193410702e-06,-2.1067189487516395e-13
0.9399999999999977,8.631173378206173e-08,1.7380919549975057e-08,8.079825071227731e-06,3.400738446401874e-08,8.15915475020843e-06,-2.2382125556089437e-13
0.9599999999999795,3.5948375414633284e-08,1.8178942874473574e-08,8.34055329335115e-06,3.5105002904600724e-08,8.332813249333809e-06,-2.3051665776553614e-13
1.0,1.0190397099346118e-07,1.9354400840069437e-08,8.775112673831131e-06,3.693445149721697e-08,8.68013768995766e-06,-2.4414888197580594e-13
1.039999999999992,3.8945491620956535e-08,1.9689353782994522e-08,9.035855709882412e-06,3.803217074604959e-08,9.027472054746231e-06,-2.5810296791024677e-13
1.0599999999999739,3.9694806064878684e-08,2.006684876514693e-08,9.20968748907569e-06,3.876400489488674e-08,9.2011429591012e-06,-2.652006969839114e-13
1.0999999999999943,4.119347682825254e-08,2.082170892445117e-08,9.557358455758447e-06,4.0227723818730965e-08,9.548492212409378e-06,-2.7963750426347475e-13
1.1399999999999864,4.269220279015624e-08,2.15763965772761e-08,9.9050393043143e-06,4.169150891186746e-08,9.895851392908146e-06,-2.9439607880652796e-13
1.1599999999999966,1.053527526087226e-07,2.2373506989362663e-08,1.0165806428652502e-05,4.278939247370772e-08,1.0069534706231117e-05,-3.018960169814824e-13
1.1999999999999886,1.0625031913050183e-07,2.312785192928933e-08,1.0513504577147614e-05,4.4253295694574035e-08,1.0416908779792494e-05,-3.1713717155464127e-13
1.2399999999999807,4.643926746359672e-08,2.3462360434806272e-08,1.0774284677772528e-05,4.535126718607785e-08,1.0764292783541268e-05,-3.3269999882863297e-13
1.259999999999991,4.718872301612481e-08,2.383942376902974e-08,1.0948141168753978e-05,4.608326920063632e-08,1.0937988509622089e-05,-3.406020280359809e-13
1.299999999999983,4.8687677067727165e-08,2.459342212476521e-08,1.1295861570559396e-05,4.7547323411833986e-08,1.1285387410963222e-05,-3.566472936028872e-13
1.339999999999975,5.018668774223017e-08,2.5347248092138413e-08,1.1643591864896052e-05,4.9011444236413126e-08,1.1632796245583814e-05,-3.7301413713525173e-13
1.3599999999999852,1.0997177611068532e-07,2.6143510234806137e-08,1.1904396080453239e-05,5.0109579152746164e-08,1.1806504388249329e-05,-3.813181388634221e-13
